name,state,established,discontinued,latitude,longitude
CEMENT,GA,1880,1910,34.2612051,-84.9549434
CEMENTON,PA,1891,1968,40.689263,-75.5076838
CENTER,MO,1844,NA,39.5101538,-91.5293874
CENTER HILL,CT,1867,1935,NA,NA
CENTERVILLE,FL,1848,1907,30.4763283,-84.238729
CENTRAL,MO,1851,1908,38.6669962,-90.3662274
CENTRAL CANAJOHARIE,NY,1830,1840,NA,NA
CENTRE,MS,1858,1955,32.945409,-89.4309046
CENTRE BRUNSWICK,NY,1857,1893,42.7570224,-73.6162279
CENTRE LINE,AL,1876,1878,NA,NA
CEOLA,PA,1903,1904,NA,NA
CERRO GORDO,TN,1860,1972,35.3036898,-88.1805902
CHALYBEATE SPRINGS,GA,1860,1895,32.8567986,-84.5802018
CHALYSEATE SPRINGS,MO,1872,1874,NA,NA
CHAMBERS,MO,1895,1896,NA,NA
CHAMPION CITY,MO,1877,1911,38.3194936,-91.2704268
CHAMPLAINTOWN,NY,1797,1810,NA,NA
CHANTILLY,LA,1900,1915,31.6654459,-91.7134585
CHAPEL,MO,1860,1883,36.935611,-91.6754212
CHAPIN,AL,1896,1906,NA,NA
CHAPPIQUIDDIC,MA,1887,1891,41.3873387,-70.5044708
CHARLESTON,TN,1840,NA,35.285245,-84.7593469
CHARM,MS,1904,1908,NA,NA
CHASE,AR,1907,1919,NA,NA
CHASON,FL,1905,1915,30.5351941,-85.1918669
CHATATY,TN,1849,1858,35.2117402,-84.804109
CHATTERTON,GA,1900,1916,31.5115859,-82.736251
CHAUMONT,NY,1806,NA,44.0671642,-76.1298046
CHEAT HAVEN,PA,1890,1927,NA,NA
CHENANGO POINT,NY,1803,1830,42.0986867,-75.9179738
CHEROKEE,MS,1889,1903,33.6028943,-88.3939282
CHERRY,MS,1890,1901,32.094041,-90.0461945
CHESTER,MA,1811,1861,42.2758856,-72.9742648
CHESTERFIELD,LA,1844,1852,NA,NA
CHESTERFIELD,TN,1856,1858,36.0731394,-83.7912928
CHESTNUT CREEK,AL,1833,1879,32.7751276,-86.5455347
CHESTNUT MOUNTAIN,GA,1890,1905,34.1937575,-83.8577539
CHICHESTER,NH,1818,1935,43.2492477,-71.399791
CHICKALAH,AR,1838,1953,35.164254,-93.2785128
CHICKASAW MILLS,MS,1860,1867,NA,NA
CHILDS,PA,1898,1957,41.5559153,-75.5201848
CHILES,MS,1896,1898,NA,NA
CHINA,ME,1818,NA,44.4786791,-69.5172641
CHINA,MS,1895,1896,NA,NA
CHINA GROVE,TN,1836,1846,36.1389553,-88.9139526
CHINCHUBA,LA,1891,1936,30.3871388,-90.0797984
CHIPLEY,FL,1883,NA,30.7819862,-85.5389666
CHIPLEY,MS,1901,1906,NA,NA
CHIPMAN,NY,1897,1903,44.7811702,-75.196041
CHIPPENHOOK,VT,1889,1903,43.5184028,-73.0139947
CHISENHALL'S MILLS,AL,1874,1878,NA,NA
CHOCOVILLE,AR,1852,1887,NA,NA
CHRISTIE,NJ,1902,1902,NA,NA
CHRISTMANSVILLE,PA,1892,1894,40.9764763,-75.6749125
CHROME,PA,1870,1909,39.7334429,-75.9824454
CHULAFINNEE,AL,1842,1904,33.545386,-85.6488479
CHULAHOMA,MS,1838,1911,34.6537116,-89.6303614
CHUNN'S STORE,TN,1820,1834,NA,NA
CHURCH'S,FL,1839,1840,NA,NA
CICERO,NY,1821,1990,43.1756235,-76.1193678
CINDA,AR,1888,1901,35.8800733,-90.1670393
CISCO,MO,1888,1901,39.9469584,-93.6313277
CITY POINT,ME,1887,1940,44.4511863,-69.0350356
CLAFLIN'S,PA,1833,1835,NA,NA
CLANTON,AL,1871,NA,32.8319335,-86.6269636
CLARENCE,AL,1890,1907,34.0837078,-86.4283186
CLARK,AL,1883,1890,33.9145508,-87.5766817
CLARK,FL,1894,1911,29.7732956,-82.6259497
CLARK'S FACTORY,NY,1849,1890,42.1342545,-74.6971009
CLARKS MILL,MS,1891,1907,NA,NA
CLARKSON,FL,1892,1905,30.6371303,-85.8110395
CLARKSTOWN,TN,1857,1894,35.9331213,-85.3099701
CLARKSVILLE,PA,1824,1825,NA,NA
CLAUDE,MS,1905,1915,31.3123978,-89.9159153
CLAY CENTER,FL,1912,1922,NA,NA
CLAYSVILLE,MS,1853,1875,NA,NA
CLEAR SPRINGS,MO,1880,1953,37.1083852,-91.8504271
CLEAR SPRINGS,AL,1879,1906,33.9987084,-86.245256
CLEARMONT,MO,1881,NA,40.5095296,-95.0323638
CLEARWATER,AL,1874,1881,NA,NA
CLEVER,MO,1892,NA,37.0284923,-93.4708761
CLIFTON,AL,1900,1904,34.9903614,-87.1027894
CLIFTY DALE,MO,1855,1887,38.0600412,-91.8926633
CLIMAX,AR,1907,1916,NA,NA
CLINCH,GA,1887,1918,NA,NA
CLIPPER,GA,1899,1923,34.5425882,-84.5829863
CLOVERDALE,MO,1896,1911,37.6347628,-93.0265738
COAL CITY,PA,1868,1905,41.3108925,-79.8131087
COAL FIRE,AL,1871,1927,33.4040067,-88.0847485
COALMONT,AL,1903,1914,33.2548366,-86.8830455
COBB,AL,1878,1898,NA,NA
COBBS,MS,1893,1907,31.5598928,-90.5745423
COCHRANVILLE,PA,1802,NA,39.8941418,-75.9218959
COFFEE CREEK,TN,1834,1835,NA,NA
COHAY,MS,1915,1937,31.9282136,-89.5970149
COKESBURY,SC,1835,1943,34.2892865,-82.2078987
COLBY,MS,1909,1917,32.8784632,-90.6859296
COLDEN CENTRE,NY,1862,1865,42.9111705,-78.523357
COLEBROOK MEETINGHOUSE,CT,1820,1827,41.9897185,-73.0957398
COLFAX,MO,1868,1887,40.3225138,-93.3093809
COLLATE,AR,1883,1884,NA,NA
COLLEGE GROVE,TN,1860,NA,35.783504,-86.6777516
COLLEGE HEIGHTS,AR,1894,1895,NA,NA
COLLIERS,TN,1901,1903,36.3014467,-88.918668
COLLIERSVILLE,MO,1854,1860,NA,NA
COLON,GA,1905,1932,30.7560482,-82.6220777
COLQUITT,LA,1906,1928,32.9498643,-92.9737718
COLUMBIA,AL,1828,NA,31.2935243,-85.1112138
COLUMBIA COLLEGE,SC,1906,1912,34.0465427,-81.030647
COLUMBUS,MO,1837,1920,38.8586209,-93.8907752
COMBAHEE,SC,1884,1885,NA,NA
COMFORT,FL,1889,1892,NA,NA
COMMERCE,MS,1839,1922,34.817876,-90.3709324
COMMONS,RI,1830,1847,41.5087653,-71.1699518
CONCHARDEE,AL,1849,1866,33.5601047,-86.1199726
CONCORD,TN,1839,1842,35.2860745,-86.5394947
CONNELLY,NY,1889,NA,41.9095485,-73.9904545
CONNOR,AR,1904,1967,36.2411826,-93.4449081
CONSTABLE HOOK,NJ,1887,1889,40.657881,-74.0990309
CONTINENTAL,PA,1867,1867,NA,NA
CONWAY,NH,1804,NA,43.977688,-71.1252723
COOKS CORNER,NY,1855,1904,44.8861584,-74.4562943
COOK'S BRIDGE,TN,1856,1858,NA,NA
COOLBAUGH'S,PA,1814,1906,41.0625951,-75.0687871
COOLSPRING,PA,1838,1966,41.0431202,-79.0836472
COON CORNERS,PA,1868,1909,41.7161665,-80.209504
COOPER,LA,1898,1915,31.0390731,-93.2993248
COOPER'S LANDING.,AR,1872,1879,NA,NA
COOPERSVILLE,AL,1848,1849,NA,NA
COOPWOOD,MS,1856,1907,32.9779062,-88.9833927
COPE,MO,1898,1900,NA,NA
COPE,SC,1894,NA,33.3783047,-81.0073668
COPELLA,PA,1889,1905,40.8000956,-75.3685147
COPLAY,PA,1870,NA,40.669269,-75.5008373
CORA,LA,1887,1957,31.1090746,-92.8684852
CORA,MS,1882,1883,NA,NA
CORGANDALE,TN,1866,1928,36.4486621,-87.513068
CORINTH,GA,1833,1914,33.2301198,-84.9454929
CORNELIA,NY,1825,1834,44.239491,-76.0857759
CORNELL,GA,1888,1892,33.6884413,-84.3640922
CORNISHVILLE,ME,1829,1847,43.802397,-70.8226774
CORNWALL,AR,1838,1839,NA,NA
CORUMS,TN,1890,1903,36.2847736,-86.4063817
CORVOLI,MO,1900,1906,38.9041873,-92.9890843
COSPER,PA,1884,1885,NA,NA
COTTAGE,PA,1844,1917,40.6209007,-77.9844478
COTTON HILL,MO,1871,1875,36.5629981,-89.9944417
COUCHVILLE,TN,1860,1910,36.0975591,-86.5538835
COUGH MILLS,SC,1809,1830,NA,NA
COUNTY LINE,AL,1856,1870,33.3106696,-85.7544051
COUNTY LINE,AR,1852,1859,NA,NA
COVENTRYVILLE,PA,1888,1901,40.1734319,-75.6893635
COVEVILLE,NY,1838,1912,43.0603537,-73.595394
COVINGTON,LA,1829,NA,30.4774146,-90.0931329
COVINGTON,SC,1886,1902,NA,NA
COW CREEK,FL,1909,1913,28.8374908,-81.0275582
COWARDS,TN,1890,1903,NA,NA
COWESETT,RI,1880,1938,41.6812119,-71.4611693
COY,GA,1894,1903,NA,NA
COZBY,TN,1850,1857,NA,NA
CRABAPPLE,GA,1894,1905,34.0900982,-84.3385359
CRACKERS NECK,AR,1868,1868,NA,NA
CRAWFORD,MS,1870,NA,33.3019353,-88.6199793
CRAWFORDTON,TN,1883,1904,NA,NA
CREAM RIDGE,MO,1868,1893,39.784741,-93.4627122
CRESCENT CITY,FL,1876,NA,29.4353814,-81.5109008
CRIPPLE CREEK,TN,1842,1853,35.7783948,-86.2133208
CRISES,TN,1854,1857,NA,NA
CRISP PRAIRIE,MO,1843,1853,NA,NA
CRITTENDEN,AR,1909,1927,35.2442546,-90.4556579
CROCKETT,LA,1898,1907,32.0662707,-92.8415442
CROSBY,MS,1899,1907,31.5498831,-89.3206118
CROSS ROADS,TN,1879,1904,35.7889571,-85.7155371
CROSS ROADS,SC,1826,1828,34.2423459,-81.9037222
CROSSROADS,GA,1900,1905,34.4489867,-83.8079593
CROSSVILLE,AL,1869,NA,34.2874341,-85.9810913
CROTON LANDING,NY,1848,1891,41.2084279,-73.8912481
CROWS MILLS,PA,1858,1913,39.927855,-80.5056273
CROWN,MO,1892,1906,37.2644924,-92.9512876
CROW'S BLUFF,FL,1888,1913,29.0077627,-81.389232
CRUMBIE,AL,1892,1903,34.0889879,-86.7966657
CRUSOE,GA,1899,1900,NA,NA
CULBERSON,TN,1882,1882,NA,NA
CULVERS EAKE,NJ,1914,1915,NA,NA
CUMBERLAND FURNACE,TN,1867,NA,36.2666774,-87.3629444
CUMBY,AL,1900,1901,NA,NA
CUPID,GA,1893,1902,NA,NA
CUPOLA,PA,1869,1930,40.0992669,-75.8452155
CUPP,TN,1901,1924,NA,NA
CURETON'S STORE,SC,1832,1902,NA,NA
CURL'SA STATION,AL,1878,1913,32.4898599,-88.2194708
CURRY,NY,1890,1963,41.858425,-74.5812687
CURRYTON,FL,1888,1888,NA,NA
CUSHING,ME,1973,NA,43.999539,-69.2679859
CUTRERSVILLE,LA,1833,1834,NA,NA
CYCLONE,MO,1883,1955,36.6184061,-94.2563219
CYNTHIA,MS,1887,1935,32.4029214,-90.2489784
CYPRESS,MO,1892,1903,40.2211141,-93.9735624
CYPRESS FORK,AR,1878,1905,NA,NA
DADDY'S CREEK,TN,1876,1934,35.9264581,-84.9282852
DAGWOOD SPRING,SC,1848,1850,NA,NA
DALE,MO,1892,1903,36.741175,-93.7843641
DALE'S MILL,GA,1881,1899,NA,NA
DALLAS,SC,1888,1894,NA,NA
DALMATIA,PA,1818,NA,40.6518369,-76.9013916
DALTONVILLE,MS,1893,1903,NA,NA
DAMPHOOL,TN,1883,1884,NA,NA
DANZLER,AL,1902,1906,33.8767686,-86.8819424
DARBUN,MS,1896,1924,31.2762874,-90.0470306
DARDENNE BRIDGE,MO,1827,1833,NA,NA
DARGAN,SC,1887,1890,34.6646019,-79.7164498
DARIEN,CT,1849,1882,41.0743207,-73.4712817
DARLING,PA,1879,1964,39.9034443,-75.4696432
DARLOT,GA,1881,1888,31.9346511,-81.6306684
DARTWELL,MO,1922,1922,36.1751066,-89.8118082
DATTON,TN,1901,1903,NA,NA
DAUPHINE,MO,1869,1892,38.5780959,-91.9657348
DAVIDGE,PA,1889,1892,NA,NA
DAVIS,AR,1890,1907,NA,NA
DAVIS,MA,1885,1918,42.6861946,-72.8653743
DAVIS,PA,1857,1861,NA,NA
DAWSON,MO,1880,1904,40.4644372,-95.0994204
DAWSON,MO,1910,1956,37.2569946,-92.3079405
DAWT,MO,1907,1934,36.6100624,-92.2768254
DAY,MO,1889,1957,36.813114,-93.2437937
DAYSVILLE,TN,1901,1936,35.8947939,-84.7699437
DAYTON'S BRIDGE,NJ,1833,1836,NA,NA
DE BASTROP,AR,1842,1851,33.1134999,-91.5294572
DE FUNIAK SPRINGS,FL,1885,NA,30.7210227,-86.1152184
DE LUCE,AR,1887,1892,34.2087122,-91.2467849
DE TURKSVILLE,PA,1876,1905,40.576757,-76.3302305
DEAD FALL,AL,1853,1867,NA,NA
DEADWATER,ME,1906,1931,45.1372769,-69.8014457
DEANS ISLAND,AR,1906,1938,35.4284172,-90.041201
DEASLEE,AR,1890,1893,NA,NA
DEBORAH,MS,1901,1905,NA,NA
DECATUR,LA,1904,1908,NA,NA
DECHARD,TN,1852,NA,35.2098048,-86.0794285
DEE,PA,1889,1901,40.9350644,-79.4433765
DEENVILLE,TN,1887,1887,NA,NA
DEEP WATER,MS,1849,1856,NA,NA
DEER LAND,GA,1856,1876,NA,NA
DEERFIELD STATION,NH,1907,1907,43.1283317,-71.2376227
DEERFIELD STREET,NJ,1802,NA,39.5234257,-75.236128
DEERTOWN,PA,1826,1827,NA,NA
DEFRANCEVILLE,PA,1852,1866,NA,NA
DEINOSS,TN,1837,1840,NA,NA
DELANO,PA,1867,NA,40.8379475,-76.0743871
DELBRIDGE,MO,1928,1934,37.7947684,-90.9867994
DELEGAL,FL,1900,1904,NA,NA
DELIGHT,PA,1868,1891,NA,NA
DELK,PA,1902,1905,NA,NA
DELL,MA,1889,1914,42.670917,-72.8481514
DELMAR,SC,1894,1909,34.0201406,-81.5223261
DELMONELL,TN,1884,1896,NA,NA
DEMORY HILL,FL,1930,1948,29.3288499,-83.1442944
DENNING,AR,1894,1965,35.4292524,-93.7568617
DENNIS,FL,1899,1900,NA,NA
DENTS RUN,PA,1866,1927,41.3581172,-78.2672332
DENUMBRIE'S LANDING,MS,1866,1868,NA,NA
DESARC,LA,1897,1908,NA,NA
DEVEREAUX STATION,GA,1870,1896,33.2220891,-83.0734841
DEVERO,AR,1902,1906,36.2095132,-92.284323
DEVON,PA,1883,NA,40.0463367,-75.4233456
DEWART,PA,1858,NA,41.1084108,-76.8794146
DEXTER,NH,1882,1908,NA,NA
DIAMOND,AL,1891,1907,34.3023159,-86.3963738
DIANA STATION,NY,1890,1894,44.1074734,-75.3678262
DIBRELL,TN,1878,1914,35.8120122,-85.791928
DICEY,FL,1884,1887,NA,NA
DICKEY,ME,1905,1921,47.1094794,-69.0864288
DICKSONBURG,PA,1867,1917,41.7053327,-80.3520088
DINGLEY,MO,1907,1909,38.3011567,-91.6807193
DISCO,GA,1895,1903,NA,NA
DISSTON,PA,1891,1902,NA,NA
DIVIDING CREEK,NJ,1809,NA,39.2713141,-75.1010085
DIX,NY,1840,1845,NA,NA
DODDSVILLE,MS,1894,NA,33.6573665,-90.5250204
DOEIA,MS,1900,1907,NA,NA
DONNER,LA,1901,NA,29.6957647,-90.9442629
DONT,MS,1894,1907,NA,NA
DORA,MO,1879,NA,36.7770036,-92.2173801
DORCYVILLE,LA,1881,1918,30.1793637,-91.1595491
DORSEYVILLE,PA,1854,1904,40.5770119,-79.8886634
DOSKIE,MS,1902,1904,34.9059216,-88.2950431
DOT,GA,1880,1880,NA,NA
DOTHAN,AL,1858,NA,31.2276457,-85.3943743
DOUBLE SALE,PA,1858,1868,NA,NA
DOUBLE SPRINGS,MS,1837,1904,33.4034566,-89.0756183
DOUGLASS,NY,1890,1914,44.4858816,-73.4179105
DOWELL,MS,1904,1907,32.9012433,-89.5634076
DOWNING,GA,1894,1903,NA,NA
DOWNING'S MILLS,NH,1851,1873,NA,NA
DOYLINE,LA,1884,NA,32.5303232,-93.4086174
DRESDEN,GA,1898,1901,33.3515055,-84.918549
DREW,SC,1885,1890,NA,NA
DREW'S STATION,LA,1871,1875,NA,NA
DREXEL,GA,1898,1908,NA,NA
DRIBURG,PA,1881,1887,NA,NA
DRIFTWOOD,PA,1828,1829,NA,NA
DRINKWATER,PA,1892,1894,NA,NA
DRY RIDGE,PA,1848,1874,NA,NA
DUCK,GA,1884,1892,NA,NA
DUDLEY,MA,1811,1963,42.0437794,-71.9032222
DUDLEY,PA,1862,NA,40.2055584,-78.1765567
DUENWEG,MO,1895,NA,37.0820954,-94.4091028
DUKE,MO,1906,NA,37.6603199,-92.010715
DUKE,MO,1897,1906,NA,NA
DUMAS' STORE,AL,1879,1887,32.0568529,-87.5868786
DUMP,AR,1885,1896,35.7845247,-93.9876987
DUNBAR HEIGHTS,FL,1954,1956,NA,NA
DUNBARTON,MS,1858,1866,NA,NA
DUNKIRK,NY,1818,NA,42.4825672,-79.3339704
DUO,SC,1891,1901,NA,NA
DUPLER,SC,1891,1907,NA,NA
DUPLESSIS,LA,1906,NA,30.2690841,-90.9412106
DURHAM,ME,1849,1911,43.6019136,-70.4495064
DURLANDVILLE,NY,1915,1926,41.3506496,-74.3882102
DUTCH MILLS,AR,1871,1965,35.875638,-94.4916065
DUTCHKILLS,NY,1886,1889,40.7448241,-73.9487491
DUTTON,FL,1875,1895,NA,NA
DUXBURY,MA,1800,NA,42.0254124,-70.6849436
DWYER,MO,1884,1904,NA,NA
DYER,AR,1885,NA,35.490083,-94.1388632
EAGAN,TN,1908,1989,36.555043,-83.9749558
EAGLE,ME,1901,1943,44.5189661,-68.30585
EAGLE BAY,NY,1900,NA,NA,NA
EAGLE FORK,MO,1866,1883,NA,NA
EAGLEVILLE,MO,1881,NA,40.4679117,-93.9852402
EAKIN,PA,1854,1880,NA,NA
EARLSTON,PA,1901,1904,40.0061935,-78.370015
EARLVILLE,PA,1838,NA,40.317451,-75.7293987
EARLY BRANCH,SC,1872,NA,32.7461713,-80.9298675
EAST  BERLIN,CT,1852,NA,41.6149775,-72.7174439
EAST ALNA,ME,1828,1829,NA,NA
EAST AUBURN,ME,1844,1901,NA,NA
EAST BERKLEY,PA,1875,1908,NA,NA
EAST BLOOMFIELD,NY,1813,NA,42.8950641,-77.4347128
EAST CANEADEA,NY,1851,1854,42.4030029,-78.090085
EAST CHARLESTON,PA,1854,1907,41.7731289,-77.2005276
EAST DOVER,VT,1861,NA,42.951003300000004,-72.7686988
EAST ENOSBURG,VT,1887,1913,44.8631029,-72.7362422
EAST FINLEY,PA,1852,1901,40.0236848,-80.3875661
EAST FLORENCE,NY,1838,1913,NA,NA
EAST FRANKLIN,VT,1850,1957,44.9961556,-72.8320797
EAST GRANGER,NY,1859,1902,NA,NA
EAST HAMPDEN,ME,1850,1917,44.770627,-68.7950366
EAST HAMPTON,CT,1822,NA,41.5769075,-72.503257
EAST HARDWICK,VT,1849,NA,44.5208268,-72.3074024
EAST JACKSON,ME,1873,1903,NA,NA
EAST JAMAICA,VT,1881,1960,43.0739673,-72.7348171
EAST LYMAN,NH,1831,1855,NA,NA
EAST MANSFIELD,MA,1886,NA,42.0231552,-71.1772722
EAST MAUCH CHUNK,PA,1870,1913,40.8759235,-75.7324127
EAST NEWPORT,ME,1839,NA,44.8198402,-69.2205458
EAST NORTH YARMOUTH,ME,1851,1909,43.8561894,-70.214773
EAST RIVER,CT,1867,1959,41.2853759,-72.638427
EAST RODMAN,NY,1840,1929,43.8700659,-75.8532527
EAST SAINT ALBANS,ME,1831,1847,NA,NA
EAST SALEM,NY,1831,1903,43.0845213,-73.312888
EAST SANDY,PA,1837,1911,41.3311706,-79.7686634
EAST SCHUYLER,NY,1825,1901,43.0536811,-75.0743252
EAST SCIPIO,NY,1818,1823,NA,NA
EAST SMETHPORT,PA,1882,NA,41.8100557,-78.4271791
EAST SPRINGFIELD,PA,1866,NA,41.9656175,-80.4059107
EAST STEUBEN,NY,1871,1915,43.376458,-75.2293337
EAST STRONG,ME,1849,1866,NA,NA
EAST TITUSVILLE,PA,1879,1904,41.6220039,-79.6422736
EAST UNADILLA,NY,1866,1870,NA,NA
EAST WALES,ME,1856,1901,44.1575733,-70.0406075
EAST WALLINGFORD,CT,1872,1900,41.4437085,-72.7889873
EAST WALLINGFORD,VT,1851,NA,43.4502062,-72.8752837
EAST WALPOLE,MA,1854,NA,42.1611314,-71.2146554
EAST WILTON,ME,1828,NA,NA,NA
EAST WINDSOR,CT,1842,1846,41.9300525,-72.6176139
EASTANOLLEE,GA,1875,NA,34.5260634,-83.2506671
EASTON FOUR CORNERS,MA,1829,1841,NA,NA
EATON,MO,1847,1863,NA,NA
EBENEZER,LA,1855,1858,32.4453682,-92.5637242
ECHO,LA,1890,1892,30.3190916,-92.4137438
ECHO,MS,1890,1907,31.0412888,-90.7639897
ED,LA,1898,1899,NA,NA
EDDY,NY,1900,1911,44.5400608,-75.2365975
EDDY,SC,1895,1912,NA,NA
EDDY LAKE,SC,1906,1914,33.6501693,-79.1205967
EDEN,PA,1837,1844,NA,NA
EDENBORN,PA,1901,1919,39.8842428,-79.8817177
EDENFIELD,GA,1899,1904,NA,NA
EDENFIELD,GA,1848,1866,NA,NA
EDGAR,MS,1896,1907,NA,NA
EDGE HILL,PA,1851,1853,40.1034436,-75.163231
EDGEFIELD,AL,1849,1855,NA,NA
EDGERTON,MO,1871,NA,39.5060431,-94.6314699
EDINBURG,PA,1840,NA,41.0142971,-80.4365505
EDISTO MILLS,SC,1851,1866,NA,NA
EDITH,MO,1894,1918,37.949757,-92.8746312
EDITH,AL,1890,1907,NA,NA
EDSON,AR,1895,1899,NA,NA
EDWARDS,MS,1883,NA,32.3293421,-90.6035958
EDWARDS,NY,1827,NA,44.3264871,-75.2491819
EDWARDS MILLS,MO,1888,1889,NA,NA
EDWARDSVILLE,MO,1833,1840,NA,NA
EGYPT,ME,1884,1919,44.5589655,-68.2808499
EGYPT,MS,1859,1965,33.8984469,-88.7297726
EHRENFELD,PA,1892,1972,40.3714629,-78.7775214
ELDRIDGE,MO,1877,NA,37.3856044,-93.9532705
ELERY,GA,1898,1904,33.3553938,-85.1338324
ELK,AR,1912,1912,NA,NA
ELK FORK,MO,1852,1864,NA,NA
ELKANAH,TN,1897,1902,36.4198273,-82.2490234
ELKHART,MO,1873,1875,38.3531588,-94.4566643
ELLEN,AR,1895,1911,35.1434206,-91.5918001
ELLENBURG CENTRE,NY,1856,NA,44.864764,-73.8970926
ELLIOTT KEY,FL,1891,1891,NA,NA
ELLISVILLE DEPOT,MS,1883,1895,31.6040538,-89.1956142
ELMA,NY,1853,NA,42.8347615,-78.6375779
ELMER,MO,1889,NA,39.9576025,-92.6505949
ELMWOOD,TN,1882,NA,36.2247301,-85.8844809
ELMWOOD,GA,1879,1891,32.7487518,-83.4373972
ELMWOOD,ME,1886,1904,NA,NA
ELMWOOD PARK,NY,1891,1899,NA,NA
ELPARDO,TN,1901,1905,36.3867269,-85.5419178
EMAUS,PA,1806,NA,40.5358843,-75.4942303
EMMA,AR,1901,1901,NA,NA
EMMAVILLE,MS,1879,1882,33.6965056,-90.2950864
EMMET,TN,1881,1883,NA,NA
ENERGY,GA,1907,1916,NA,NA
ENFIELD,ME,1844,NA,45.2489449,-68.5683578
ENFIELD CENTRE,NY,1846,1918,42.435906,-76.6313356
ENGELBERT,MO,1886,1888,38.3150421,-91.9226705
ENGLISH EDDY,GA,1890,1907,31.9693603,-82.3565154
ENLOE,TN,1888,1903,NA,NA
ENOLA,AR,1879,NA,35.1957542,-92.2030715
ENON,SC,1897,1905,34.0662573,-80.8786962
ENSLEY,TN,1884,1895,35.068981,-90.1209264
EPWORTH,MO,1891,1935,39.894206,-92.0943433
EQUALITY,SC,1836,1907,34.7128913,-82.6104115
ERIN,TN,1868,NA,36.3155854,-87.7132068
ERLY,PA,1903,1907,40.4089715,-77.3388751
ERNEST,MO,1889,1904,37.484669,-93.9414132
ERNST,PA,1880,1882,NA,NA
ERWIN,NY,1826,1911,42.137932,-77.1414837
ESPERENZE,LA,1897,1908,NA,NA
ESSIE,SC,1892,1901,NA,NA
ESTES,MS,1909,1945,33.0612384,-89.0492288
ESTOPATCHY RIVER,AL,1811,1819,NA,NA
ETLAH,MO,1864,1935,38.6392145,-91.2765443
ETTER,MO,1903,1904,38.3675315,-92.4701849
EUDORA,MO,1870,1881,40.4127713,-95.147754
EUKABA,MS,1903,1904,NA,NA
EULA,AR,1893,1899,NA,NA
EUREKA,GA,1874,1901,NA,NA
EUREKA,PA,1871,1955,40.2445516,-75.1921176
EVA,GA,1888,1901,NA,NA
EVANS,AL,1882,1918,32.8381842,-87.7525108
EVANS CITY,PA,1882,NA,40.768684,-80.0615201
EVANSVILLE,AR,1838,NA,35.7957583,-94.4959653
EVENS,MO,1892,1901,NA,NA
EVONA,MO,1880,1935,40.1977743,-94.3291229
EXCELTON,SC,1916,1920,NA,NA
EXETER,FL,1883,1890,NA,NA
EXIST,MO,1894,1896,NA,NA
EXPEDIT,PA,1896,1929,40.498859,-78.8658875
EYNON,PA,1899,1966,41.4956364,-75.5743534
FACILITY,TN,1831,1856,NA,NA
FAGUS,MO,1913,1973,36.5114476,-90.2670466
FAIR,TN,1902,1905,NA,NA
FAIR,MS,1904,1905,NA,NA
FAIRFIELD,TN,1842,1905,35.5667396,-86.2852708
FAIRHAVEN,MA,1820,NA,41.635311,-70.9036262
FAIRMONT,MO,1923,1928,39.110689,-94.45813
FAIRMONT,TN,1872,1915,35.18146,-85.3235713
FAIRVIEW,TN,1869,1898,36.0689674,-84.2749245
FAIRVIEW,AL,1874,1905,33.7425999,-86.2074761
FALCON,MO,1907,NA,37.6039935,-92.3780344
FALLOW,SC,1903,1904,NA,NA
FALLSINGTON,PA,1849,1958,40.1856649,-74.8171075
FALMOUTH FORESIDE,ME,1888,1901,43.7348031,-70.2078262
FANCY,TN,1902,1907,36.3664497,-88.6544982
FANCY BLUFF,GA,1828,1895,31.1399523,-81.5581581
FANCY HILL,AR,1878,1921,34.3664928,-93.7640801
FARLAND,AL,1860,1866,NA,NA
FARMDALE,FL,1889,1941,30.0179816,-85.4696446
FARMER'S GROVE,PA,1874,1881,40.4295242,-77.5211007
FARMINGTON,AR,1851,1860,NA,NA
FAYETTE CORNER,ME,1875,1903,44.4206221,-70.0719997
FEBRUARY,TN,1884,1899,36.333438,-82.4995913
FEDERAL,PA,1885,1963,40.3786803,-80.1478346
FELTON,GA,1880,NA,33.8951446,-85.2268735
FENDER,GA,1884,1895,NA,NA
FENNER,NY,1824,1903,42.9695113,-75.7868544
FENRIS,LA,1924,1927,30.5607548,-92.4298551
FERN,FL,1904,1905,NA,NA
FERNDALE,PA,1873,1894,40.6317638,-75.4732384
FERRO,TN,1904,1912,NA,NA
FERRO,AL,1903,1903,NA,NA
FERRONA,NY,1870,1898,NA,NA
FESTUS,MO,1883,NA,38.2202688,-90.3964019
FESTUS,AL,1904,1906,33.4987254,-87.8347386
FEURA BUSH,NY,1851,NA,42.5790354,-73.8767995
FINCHBURG,AL,1886,1972,31.6426574,-87.5108251
FINK,PA,1898,1900,NA,NA
FINLEY,MO,1858,1863,37.1092182,-92.7690595
FINNEYDALE,PA,1886,1888,NA,NA
FISHBONE,FL,1906,1908,NA,NA
FISHER,PA,1860,NA,41.2665171,-79.2405593
FITCHBURG,MA,1811,NA,42.5862187,-71.8042747
FLAG,MO,1900,1927,36.6238287,-93.2999325
FLATWOOD,AL,1901,1954,32.1493111,-87.5230557
FLATWOODS,SC,1901,1902,34.8962293,-82.1976118
FLEMING,ME,1894,1904,NA,NA
FLINCH,TN,1903,1907,NA,NA
FLINT HILL,MO,1836,NA,38.8550506,-90.8612442
