name,state,established,discontinued,latitude,longitude
CRESWELL STATION,AL,1890.0,1908.0,33.3292779,-86.3830341
CRITTENDEN,AR,1909.0,1927.0,35.2442546,-90.4556579
CROKER SPUR,AR,1924.0,1933.0,35.8828516,-91.8615349
CROUCH,SC,1899.0,1914.0,34.0654138,-81.7142738
CROWDER,MO,1898.0,1957.0,36.9625501,-89.6834159
CROW'S BLUFF,FL,1888.0,1913.0,29.0077627,-81.389232
CROYDON FLAT,NH,1840.0,1916.0,43.4150736,-72.1870325
CRUMB,PA,1884.0,1909.0,40.1484116,-78.7266863
CRUMP,MS,1891.0,1894.0,32.989018,-90.419535
CRUMPTONIA,AL,1888.0,1906.0,32.2137531,-87.289438
CRUSO,NY,1850.0,1875.0,43.0215216,-76.766828
CRYER,LA,1916.0,1917.0,31.0168519,-93.3337701
CULLODEN,GA,1825.0,null,32.8628747,-84.0927469
CULVER,MO,1894.0,1901.0,38.3261323,-94.2046688
CUMMINGSVILLE,MA,1880.0,1897.0,42.4812061,-71.1744993
CUMMINGTON,MA,1817.0,null,42.4594182,-72.8925388
CUREALL,MO,1860.0,1958.0,36.6672833,-92.0707096
CURRIE,TN,1901.0,1904.0,36.0431245,-89.0428447
CUSICK'S CROSS ROADS,TN,1861.0,1892.0,35.8478653,-83.7093396
CUTLER,GA,1895.0,1905.0,30.5210686,-82.0376135
DA COSTA,NJ,1905.0,1915.0,39.6167835,-74.774607
DADE CITY,FL,1884.0,null,28.3626382,-82.1882885
DAMASCUS,FL,1906.0,1908.0,30.9382253,-85.519301
DAME'S POINT,FL,1892.0,1895.0,30.3891282,-81.5584253
DANBY FOUR CORNERS,VT,1837.0,1915.0,43.3547951,-73.0467716
DANDRIDGE,TN,1818.0,null,36.016693,-83.4173767
DANTZLER,MS,1909.0,1920.0,30.7129695,-88.8755905
D'ARBONE,LA,1852.0,1860.0,32.6748659,-92.4743115
DARLOT,GA,1881.0,1888.0,31.9346511,-81.6306684
DAVID,MO,1895.0,1907.0,37.1717178,-92.0320998
DAVIS,MA,1885.0,1918.0,42.6861946,-72.8653743
DE SOTO,GA,1883.0,1887.0,34.26676,-85.1832843
DEAN,MO,1899.0,1903.0,38.7916765,-93.9941088
DEARTH,PA,1886.0,1903.0,39.9414647,-79.7944892
DEER,AL,1898.0,1907.0,34.13805,-87.50084
DEERCOURT,GA,1905.0,1918.0,34.5853761,-83.2443256
DEERFIELD,NY,1833.0,1834.0,43.1195141,-75.2187751
DEERFIELD STREET,NJ,1802.0,null,39.5234257,-75.236128
DEESON,MS,1896.0,1959.0,34.0231639,-90.8595487
DEFOOR,AL,1902.0,1905.0,34.22055,-87.56778
DEFREESTVILLE,NY,1870.0,1906.0,42.6534127,-73.6959522
DEKALB,TN,1886.0,1904.0,35.9186932,-85.8206853
DELAWARE,MO,1871.0,1941.0,37.1033834,-91.4081918
DELAWARE GROVE,PA,1840.0,1886.0,41.3036676,-80.2950646
DELCHAMPS,AL,1899.0,1918.0,30.4007542,-88.1488893
DELPHENE,PA,1894.0,1914.0,39.8300783,-80.3800716
DELROY,PA,1897.0,1907.0,39.9714875,-76.5735767
DEMORY HILL,FL,1930.0,1948.0,29.3288499,-83.1442944
DENAUD,FL,1887.0,1943.0,26.7422887,-81.5100775
DENMARK,NY,1810.0,null,43.8997909,-75.5824117
DENNIS,MS,1893.0,null,34.5581867,-88.2264564
DEPAUVILLE,NY,1825.0,null,44.1392242,-76.0665336
DEPOSIT,NY,1812.0,null,42.0843518,-75.3779508
DERINGER,PA,1883.0,1886.0,40.9498078,-76.1440994
DERRAHS,MO,1890.0,1904.0,40.2230996,-91.6640506
DESARC,AR,1831.0,1837.0,35.268752,-91.8989003
DEVALL,LA,1882.0,1905.0,30.5263008,-91.2953873
DEWEY,MO,1898.0,1906.0,37.6675386,-93.2654704
DIANA CENTRE,NY,1857.0,1859.0,44.0756222,-75.4407513
DIANA STATION,NY,1890.0,1894.0,44.1074734,-75.3678262
DICK'S RUN,PA,1826.0,1828.0,40.9083923,-77.9372267
DILLINER,PA,1886.0,null,39.7512167,-79.9234129
DIXIE SPRING,AL,1912.0,1917.0,33.7137208,-87.3708375
DODDRIDGE,AR,1895.0,null,33.0938381,-93.9001262
DONALSONVILLE,GA,1889.0,null,31.0421032,-84.8828998
DONCOLA,AR,1901.0,1967.0,35.908687,-92.7584993
DORCAS,FL,1892.0,1918.0,30.7982425,-86.4157823
DORCHESTER,NJ,1883.0,null,39.272289,-74.9737532
DORN'S GOLD MINES,SC,1857.0,1882.0,33.9245685,-82.2970699
DOSS,MO,1888.0,1966.0,37.5761554,-91.4848669
DOUBLE SPRINGS,AL,1883.0,null,34.1428492,-87.4032491
DOUGLASS,SC,1895.0,1898.0,34.6401399,-81.2420356
DOVE,TN,1879.0,1932.0,35.1667473,-85.789696
DOWELL,TN,1897.0,1903.0,36.4765096,-81.7170574
DOWNER,NJ,1855.0,1936.0,39.6945592,-75.0518382
DRAVOSBURG,PA,1862.0,null,40.3485638,-79.89214
DRESDEN,ME,1968.0,null,44.106738,-69.7243267
DREW,MO,1892.0,1930.0,37.5481001,-92.4682239
DROWN MEADOW,NY,1810.0,1836.0,40.9464875,-73.0692732
DRUMMOND,PA,1904.0,1909.0,41.3067277,-78.7280829
DRY VALLEY,TN,1848.0,1893.0,36.1039518,-85.4405298
DUANE,NY,1833.0,1965.0,44.6247521,-74.2614743
DUCKTOWN,TN,1858.0,null,35.0350017,-84.3819523
DUGDOWN,GA,1890.0,1919.0,33.9001027,-85.2549515
DUGGAN,MO,1891.0,1906.0,37.194218,-92.4137758
DUNDEE,MO,1857.0,1908.0,38.5933835,-91.1245927
DUNDEE,AL,1880.0,1895.0,31.1032332,-85.6974334
DUNKIRK,NY,1818.0,null,42.4825672,-79.3339704
DUNMORE,PA,1849.0,1902.0,41.422374,-75.6296977
DUNSTABLE,MA,1829.0,null,42.6700467,-71.4923317
DURHAM,MS,1903.0,1921.0,34.1534429,-90.5431533
DURNELL,MO,1906.0,1926.0,36.9686613,-89.8142531
DUTCH VALLEY,TN,1879.0,1905.0,36.1145233,-84.2085338
DUTTON,AL,1889.0,null,34.6114866,-85.9142319
DYCUS,TN,1899.0,1912.0,36.3936685,-85.7994253
DYSINGER,NY,1886.0,1901.0,43.1339469,-78.5741941
EAGAN,AL,1901.0,1902.0,31.1360106,-85.5191005
EALUM,FL,1889.0,1914.0,30.8404635,-86.2435554
EARNEST,MS,1887.0,1897.0,34.0978885,-90.5100961
EAST ARCADE,NY,1870.0,1902.0,42.5706177,-78.3444602
EAST BANGOR,ME,1868.0,1900.0,44.8528477,-68.8122589
EAST BARRE,VT,1860.0,null,44.158808,-72.4512848
EAST CLARENDON,VT,1831.0,1935.0,43.5247917,-72.938993
EAST CORINTH,ME,1825.0,null,45.0025665,-69.0236499
EAST DEERING,ME,1872.0,1900.0,43.682026,-70.2561595
EAST EARL,PA,1890.0,null,40.1095386,-76.03417
EAST FORK,TN,1878.0,1903.0,35.8450928,-83.4173847
EAST HADDAM,CT,1800.0,null,41.4553275,-72.461643
EAST HARTLAND,CT,1873.0,null,41.9975655,-72.9078278
EAST HEMPFIELD,PA,1828.0,1882.0,40.1000961,-76.3541265
EAST JOHNSON,VT,1890.0,1902.0,44.6400507,-72.6615081
EAST LONG MEADOW,MA,1831.0,null,42.0478811,-72.5304326
EAST MARION,NY,1851.0,null,41.1272916,-72.341035
EAST MILTON,MA,1872.0,1902.0,42.2583303,-71.0423504
EAST NORTH YARMOUTH,ME,1851.0,1909.0,43.8561894,-70.214773
EAST NORTHFIELD,MA,1889.0,1960.0,42.6931398,-72.4384206
EAST NORTHPORT,ME,1832.0,1921.0,44.3820211,-68.9800338
EAST ORANGEVILLE,NY,1839.0,1881.0,42.7403385,-78.1972345
EAST ORLAND,ME,1867.0,null,44.5665378,-68.6848071
EAST PATCHOGUE,NY,1878.0,1958.0,40.7670427,-72.9962189
EAST PATERSON,NJ,1917.0,1974.0,40.9039878,-74.118476
EAST RAYMOND,ME,1830.0,1909.0,43.934241,-70.4428333
EAST RUPERT,VT,1827.0,1904.0,43.2731306,-73.1251058
EAST SANDWICH,NH,1872.0,1875.0,43.8097959,-71.3536833
EAST SPRINGFIELD,PA,1866.0,null,41.9656175,-80.4059107
EAST TROY,PA,1851.0,1904.0,41.7700747,-76.737176
EAST WATERTOWN,NY,1869.0,1899.0,43.9583969,-75.8546438
EASTA BOGA,AL,1854.0,1906.0,33.5864929,-86.0216364
EASTOVER,SC,1875.0,null,33.876821,-80.6928654
EASTPORT,MS,1839.0,1893.0,34.8856434,-88.1005935
EATONTOWN,NJ,1828.0,null,40.2942388,-74.0558686
EBENEZER,SC,1872.0,1939.0,34.1759887,-79.851453
EDEN,AL,1874.0,1961.0,33.592048,-86.3102562
EDENVILLE,NY,1826.0,1924.0,41.2759276,-74.4109887
EDGAR   PRAIRIE,MO,1870.0,1872.0,37.7044863,-91.8665452
EDGEFIELD,TN,1895.0,1910.0,36.2900522,-86.6936079
EDGERLY,LA,1891.0,1959.0,30.2327056,-93.5059913
EDICKS,NY,1888.0,1905.0,42.9675711,-74.9295978
EDMESTON,NY,1816.0,null,42.6974171,-75.2445403
EDNA,LA,1908.0,1921.0,30.421036,-92.8865369
EDWINA,TN,1882.0,1902.0,35.9114862,-83.1723775
EGAN,TN,1900.0,1901.0,35.1873029,-86.6472193
EL DORADO,AR,1846.0,null,33.206304,-92.6884775
ELBERTA,AR,1905.0,1952.0,35.850076,-92.5021052
ELDRED,FL,1902.0,1942.0,27.3336542,-80.2714376
ELISE,MS,1889.0,1908.0,33.8409479,-88.9000563
ELIZABETHTOWN,NY,1821.0,null,44.2174727,-73.5937467
ELKHORN,TN,1878.0,1905.0,36.333945,-88.1592046
ELLIOTT,MS,1860.0,1964.0,33.6834515,-89.7492512
ELLIOTTSVILLE,PA,1886.0,1939.0,39.7695208,-79.6264339
ELLIS,MO,1877.0,1903.0,37.8247618,-94.4485637
ELLISON,TN,1892.0,1901.0,36.5413107,-83.6064974
ELLSWORTH,NH,1856.0,1917.0,43.8739586,-71.7364691
ELM,PA,1899.0,null,40.2037047,-76.3488476
ELM GROVE,PA,1893.0,1895.0,39.9889644,-79.6983733
ELM POINT,MO,1889.0,1891.0,38.8181063,-90.4870629
ELMER,PA,1881.0,1926.0,41.9195137,-77.6233216
ELORA,TN,1868.0,null,35.013711,-86.3567762
ELPARDO,TN,1901.0,1905.0,36.3867269,-85.5419178
ELSBERRY,MO,1879.0,null,39.1663746,-90.7830518
ELSTON STATION,MO,1858.0,1877.0,38.61281,-92.323797
EMBREEVILLE,PA,1830.0,1967.0,39.9301082,-75.7343858
EMILY,GA,1883.0,1915.0,33.5676111,-84.920218
ENGLISH EDDY,GA,1890.0,1907.0,31.9693603,-82.3565154
ENVILLE,TN,1896.0,null,35.3846179,-88.4285758
EPPING,NH,1800.0,null,43.0344912,-71.0730434
EQUALITY,SC,1836.0,1907.0,34.7128913,-82.6104115
ERBIE,AR,1915.0,1957.0,36.0836862,-93.2332343
ERIE,TN,1849.0,1975.0,35.6475735,-84.5746564
ERIE,NY,1823.0,1831.0,42.7582365,-78.7796596
ERNEST,MO,1910.0,1919.0,36.7058893,-90.6340062
ESTAMAULER,TN,1881.0,1882.0,35.4598014,-89.0917315
ESTHER,PA,1894.0,1904.0,40.6936757,-80.4689552
ETHRIDGE,TN,1883.0,null,35.3204236,-87.3046215
ETTER,TN,1892.0,1898.0,36.5614554,-85.0980086
EUGENE,GA,1898.0,1914.0,31.2343477,-84.7271413
EVANS,FL,1903.0,1913.0,30.3401913,-84.7826868
EVANSTON,MS,1901.0,1912.0,30.9074093,-88.563633
EVERETT,SC,1914.0,1914.0,34.6729346,-79.7886741
EVERGREEN,AR,1885.0,1886.0,36.0570146,-90.8873402
EWINGSVILLE,TN,1900.0,1904.0,35.9742291,-86.1736012
EXETER,CT,1834.0,1845.0,41.6198208,-72.2642467
EZZELL,MO,1901.0,1905.0,36.9450515,-89.983704
FAIR RIVER,MS,1878.0,1907.0,31.5460034,-90.2692572
FAIRCHANCE,PA,1880.0,null,39.8203695,-79.7545058
FAIRFAX,VT,1802.0,null,44.656584,-73.0084596
FAIRFIELD,AR,1878.0,1915.0,34.212598,-91.8951356
FAIRFIELD,PA,1798.0,null,39.7916676,-77.3645834
FALL CREEK,NY,1821.0,1841.0,42.450812,-76.495642
FARGO,MO,1894.0,1903.0,38.2714129,-93.5024296
FARLEY,MO,1852.0,null,39.2815367,-94.8314668
FARMERS EXCHANGE,TN,1876.0,1879.0,35.6406255,-87.6580763
FARMINGVILLE,NY,1950.0,null,40.8344265,-73.0437011
FARMS VILLAGE,CT,1858.0,1883.0,41.8731531,-72.8581549
FASSETT,PA,1867.0,1915.0,41.986185,-76.7732879
FAULK,GA,1885.0,1888.0,32.601007,-83.4393043
FAULKNER,TN,1899.0,1904.0,35.7172924,-85.7616486
FAYETTE,NY,1826.0,null,42.8143052,-76.8097224
FAYETTE,AL,1826.0,null,33.6866975,-87.831461
FEDERAL POINT,FL,1869.0,1929.0,29.7480241,-81.5442469
FELKER,TN,1884.0,1908.0,35.0303537,-84.7999411
FELTON,PA,1874.0,null,39.8553017,-76.5709806
FENNERSVILLE,PA,1832.0,1868.0,40.9295379,-75.3160158
FENTON,NY,1894.0,1905.0,42.5738889,-78.9922222
FERNLAND,AL,1871.0,1883.0,30.4832523,-88.2930616
FERNWOOD,PA,1872.0,1932.0,39.9384461,-75.2529604
FINCHERVILLE,GA,1895.0,1901.0,33.4092843,-83.9532423
FISH CREEK,MO,1875.0,1879.0,39.1858591,-92.9704697
FISK,MO,1899.0,null,36.7811989,-90.206811
FLAG,MO,1900.0,1927.0,36.6238287,-93.2999325
FLAKE,GA,1883.0,1901.0,33.6659414,-84.2235315
FLAT ROCK,GA,1887.0,1898.0,32.5509728,-84.8704862
FLATCREEK,MO,1840.0,1923.0,36.7614506,-93.612971
FLEMINGSVILLE,NY,1828.0,1905.0,42.1647963,-76.2488211
FLINT,GA,1881.0,1944.0,31.3165691,-84.1790723
FLINT GAP,TN,1850.0,1859.0,35.9834188,-83.7690669
FLINT HILL,MO,1836.0,null,38.8550506,-90.8612442
FLORALBLUFF,FL,1887.0,1919.0,30.3430173,-81.6078714
FONTAIN,AR,1912.0,1930.0,36.0006266,-90.813449
FOREST GLEN,NY,1882.0,1930.0,41.7039823,-74.1282
FOREST GREEN,MO,1873.0,1979.0,39.315029,-92.8376875
FOREST HOME,MS,1875.0,1882.0,32.4370866,-91.0245512
FORESTPORT,NY,1855.0,null,43.4409093,-75.204061
FORESTVILLE,PA,1872.0,null,41.1068378,-80.0063367
FORT GEORGE,FL,1869.0,1963.0,30.4030178,-81.430087
FORT JOHNSON,NY,1828.0,null,42.9568025,-74.2330886
FORT KING,FL,1844.0,1847.0,29.1927111,-82.1147199
FORT LOGAN,AR,1890.0,1901.0,34.3145524,-93.9768619
FORT MEADE,FL,1860.0,null,27.7527501,-81.8033851
FORT SCHUYLER,NY,1862.0,1866.0,40.8069444,-73.7972222
FORT WALTON BEACH,FL,1953.0,null,30.4165344,-86.61157
FORTVILLE,GA,1825.0,1837.0,33.0534699,-83.4573884
FORWARD,PA,1880.0,1907.0,40.1314667,-78.8647451
FOUR CORNERS,NY,1817.0,1821.0,43.4203473,-76.1588146
FOUTCH,TN,1891.0,1903.0,36.0844961,-85.9777612
FOWLKES,TN,1882.0,null,35.9706281,-89.3861835
FRANKLIN,AL,1890.0,1893.0,34.950084,-87.5750251
FRANKLIN,PA,1800.0,null,41.3986735,-79.8271909
FRANKLIN LAKES,NJ,1951.0,null,41.0219215,-74.2056873
FREE HILL,TN,1877.0,1900.0,36.3037166,-82.4559778
FREEDOM,NY,1826.0,null,42.496997,-78.3853501
FREEDOM,PA,1832.0,null,40.6866413,-80.2523388
FREEDOM PLAINS,NY,1826.0,1901.0,41.6725937,-73.7995767
FREEMAN,PA,1888.0,1891.0,41.6906178,-78.6522483
FREENY,MS,1888.0,1904.0,32.7009698,-89.4814584
FRENCH MILLS,PA,1825.0,1869.0,41.9770185,-76.9066277
FRIEDENS,PA,1871.0,null,40.0522961,-78.993
FRIENDSVILLE,PA,1820.0,null,41.9184184,-76.047021
FUGA,TN,1891.0,1905.0,35.1959156,-86.3699913
FUNSTON,AR,1901.0,1905.0,35.0573088,-92.1870937
GAFFNEY,PA,1913.0,1926.0,41.7900677,-77.7622142
GAGE,AL,1898.0,1904.0,33.2453922,-86.000801
GAINESVILLE,MS,1844.0,1918.0,30.3510271,-89.6397813
GALMEY,MO,1887.0,1909.0,37.8942006,-93.3621432
GAME,MO,1898.0,1911.0,36.1761803,-89.6992476
GARLAND,LA,1882.0,1925.0,30.72714,-92.0723407
GARNIERS,FL,1906.0,1937.0,30.4579762,-86.6013416
GAROGA,NY,1828.0,1915.0,43.0439609,-74.5165289
GARRISON,NY,1829.0,null,41.3838956,-73.9362095
GASKIN,FL,1905.0,1959.0,30.9710146,-86.1354968
GASSETTS,VT,1891.0,1973.0,43.3245182,-72.6067595
GATLINBURG,TN,1856.0,null,35.7255419,-83.4815335
GAUSE,TN,1893.0,1904.0,36.4367151,-87.0508351
GEORGES ROAD,NJ,1874.0,1875.0,40.433439,-74.4862642
GERMANIA,AR,1900.0,1918.0,34.6012043,-92.4134886
GERMANY,PA,1852.0,1903.0,41.9583929,-79.0150417
GIBSLAND,LA,1883.0,null,32.5454302,-93.0521064
GIBSON,MO,1892.0,null,36.4411718,-90.0309266
GILE,NY,1906.0,1932.0,44.6128372,-74.4982249
GILFOYLE,PA,1882.0,1944.0,41.4392295,-79.1817077
GILSUM,NH,1828.0,null,43.0477291,-72.2631462
GLADHURST,MS,1901.0,1909.0,31.0296231,-90.3742608
GLADSTONE,AR,1888.0,1931.0,34.7459271,-93.3043542
GLEN ROCK,TN,1852.0,1856.0,35.0778595,-87.439743
GLEN SHAW,PA,1858.0,1860.0,40.5309902,-79.9610639
GLEN STATION,MS,1878.0,1882.0,34.8712456,-88.4293279
GLENCLIFF,NH,1912.0,null,43.9855661,-71.896421
GLENCOE,AL,1895.0,1905.0,33.9553284,-85.9329645
GLENELLEN,TN,1884.0,1899.0,36.6050472,-87.3536191
GLENN SPRINGS,SC,1838.0,1972.0,34.8123515,-81.8398231
GLENOBEY,TN,1892.0,1923.0,36.385346,-85.0091181
GLENORA,MS,1879.0,1886.0,33.1981758,-91.0820515
GLENVIEW,NJ,1887.0,1905.0,40.922043,-74.3454282
GLOBE VILLAGE,MA,1851.0,1906.0,42.0834285,-72.0472975
GLORIANA,TN,1902.0,1904.0,35.9758957,-86.1886013
GOFELD,MO,1899.0,1902.0,38.734769,-91.2251535
GOFORTH,SC,1900.0,1903.0,35.1556818,-81.6762087
GOLDEN LAKE,AR,1875.0,1916.0,35.5459145,-90.0456455
GOLDEN MEADOW,LA,1923.0,null,29.3791112,-90.2600787
GOLIGHTLY,AL,1887.0,1899.0,34.9684196,-86.706665
GOOD HOPE,GA,1839.0,null,33.7846455,-83.610475
GOOD SPRINGS,AL,1854.0,1905.0,34.9473065,-87.1941821
GOODWATER,MS,1888.0,1889.0,33.5553988,-89.0847849
GOODWILL,TN,1895.0,1900.0,36.0467324,-85.1999662
GOOSE CREEK,SC,1909.0,null,32.9810059,-80.0323089
GORDON,FL,1896.0,1912.0,30.8896284,-86.2799452
GOSHEN,AL,1844.0,1868.0,33.9623163,-85.6171792
GOSHEN,AL,1839.0,null,31.7214766,-86.1209472
GOSHENVILLE,PA,1828.0,1900.0,39.9951085,-75.5443735
GOUCHER,SC,1887.0,1903.0,34.9815172,-81.6970442
GOVAN,SC,1891.0,1957.0,33.2237667,-81.1745478
GRACE,MO,1912.0,1928.0,37.8575373,-92.7446255
GRADY,AR,1885.0,null,34.0801294,-91.6987493
GRAMPIAN,PA,1892.0,null,40.9654155,-78.6129884
GRANBY,VT,1829.0,null,44.5697427,-71.7585287
GRANGEVILLE,LA,1879.0,1954.0,30.7424058,-90.8337113
GRANT CITY,MO,1864.0,null,40.4866209,-94.4166144
GRANTS,ME,1914.0,1954.0,45.1031085,-70.748957
GRANVILLE,NJ,1854.0,1855.0,40.2070573,-74.0812506
GRANVILLE,PA,1866.0,null,40.5500029,-77.6242984
GRASSLAND,AL,1892.0,1904.0,34.2984252,-85.5882956
GRASSY,MO,1898.0,2002.0,37.2608858,-90.1237172
GRATER FORD,PA,1869.0,1959.0,40.2256585,-75.454623
GRAVETT,AR,1894.0,null,36.4217115,-94.4613488
GRAY,NY,1858.0,1920.0,43.264791,-74.9471009
GRAY,PA,1844.0,1844.0,39.9322211,-80.3832508
GRAYSBORO,MO,1898.0,1907.0,37.2403285,-89.4686998
GRAYSHILL,TN,1852.0,1903.0,35.8406314,-84.4185394
GRAYSONVILLE,MO,1871.0,1882.0,39.5333311,-94.5643985
GREAT FALLS,NH,1826.0,1894.0,43.2617503,-70.8653372
GREECE,NY,1825.0,1901.0,43.2524534,-77.7026762
GREEN BAY,AL,1879.0,1933.0,31.1779505,-86.289394
GREEN SEA,SC,1870.0,null,34.1262801,-78.9755859
GREEN VALE,ME,1868.0,1901.0,44.9233893,-70.6086793
GREENBRIER,TN,1867.0,null,36.4162636,-86.7955323
GREENFIELD,MO,1850.0,null,37.4142346,-93.8401223
GREENGROVE,MS,1890.0,1923.0,34.162885,-90.7609364
GREENLAND,PA,1838.0,1902.0,40.0303761,-76.2341233
GREENLAND,SC,1855.0,1907.0,33.2837573,-81.6123323
GREENVILLE,AR,1895.0,1899.0,33.4765014,-92.132084
GREENVILLE,NY,1812.0,null,42.4157324,-74.0239854
GREENWICH,NY,1808.0,null,43.0885773,-73.4971366
GREENWOOD,SC,1825.0,1850.0,34.258461,-81.9751157
GREGVILLE,AL,1893.0,1957.0,31.5084965,-86.8763619
GRETNA,NY,1882.0,1902.0,41.7806491,-73.8459669
GREYCOURT,NY,1888.0,1933.0,41.3620381,-74.2554273
GRIFFIN,FL,1902.0,1918.0,28.0841855,-81.9950822
GRISWOLD,ME,1908.0,1930.0,46.4097668,-68.2980912
GROOMS CORNERS,NY,1848.0,1895.0,42.8350768,-73.8437331
GROVE,TN,1892.0,1905.0,35.8981207,-87.2727879
GROVELAND,GA,1897.0,1955.0,32.1443628,-81.7456682
GUITONVILLE,PA,1883.0,1892.0,41.4758961,-79.2583764
GUM SPRINGS,AL,1872.0,1906.0,34.0487094,-86.663883
GUNNISON,MS,1889.0,null,33.9424859,-90.9463658
GURNSPRING,NY,1895.0,1904.0,43.170907,-73.7176191
GUTTENBURG,NJ,1874.0,1902.0,40.7920521,-74.0035024
GUYTON,SC,1891.0,1901.0,34.6565011,-82.5934659
HADDONFIELD,NJ,1800.0,null,39.8976551,-75.0306074
HAINES FALLS,NY,1883.0,null,42.1951015,-74.0951824
HALCYON DALE,GA,1842.0,1957.0,32.5390646,-81.598164
HALE,MS,1895.0,1906.0,31.9637633,-88.7756014
HALFWAY,TN,1883.0,1894.0,36.0992379,-84.8482825
HALFWAY,GA,1891.0,1906.0,34.4792624,-83.9099073
HALL MILLS,NY,1877.0,1894.0,41.7309217,-74.9821098
HALL'S STATION,TN,1893.0,1894.0,35.8712567,-89.3978152
HALLSVILLE,MO,1846.0,null,39.1179909,-92.2237292
HALLSVILLE,NY,1824.0,1902.0,42.9350724,-74.7034785
HALLY,MS,1906.0,1915.0,34.508994,-90.362042
HAMMER,TN,1897.0,1903.0,36.2486911,-83.5257312
HAMMOND,LA,1866.0,null,30.5046628,-90.4618519
HAMPSTEAD,NH,1806.0,null,42.8846702,-71.1946511
HAMPTON,TN,1838.0,null,36.2861704,-82.1653133
HAMPTON,NJ,1909.0,null,40.7029413,-74.9584257
HAMPTON BAYS,NY,1922.0,null,40.8772992,-72.5232481
HANNA,MO,1901.0,1943.0,37.7350416,-92.2468333
HANNAH,PA,1856.0,1904.0,40.7672819,-78.0975086
HAPPY LAND,AL,1878.0,1909.0,33.0890102,-85.450784
HARDAGE,GA,1898.0,1902.0,33.9620398,-84.5938182
HARDIN,TN,1894.0,1909.0,35.2998006,-88.1236438
HARDSONBURG,LA,1822.0,null,31.7705325,-91.8206532
HARDWICK,NJ,1857.0,1908.0,41.054541,-74.9321157
HARDYS,NY,1880.0,1914.0,42.6197843,-78.1769552
HARFORD,NY,1826.0,null,42.4274131,-76.2300621
HARKNESS,PA,1899.0,1904.0,41.8553522,-76.7068965
HARLEIGH,PA,1884.0,null,40.9799646,-75.9754084
HARLEM,ME,1818.0,1828.0,44.4182685,-69.5328546
HARLINGEN,NJ,1823.0,1957.0,40.447605,-74.6623811
HARLOW,MS,1908.0,1915.0,33.747335,-90.797599
HARMONY,SC,1882.0,1882.0,34.6065487,-79.5911655
HARPERSFIELD,NY,1800.0,null,42.43751,-74.68124
HARRIS COURT HOUSE,GA,1828.0,1828.0,32.8648522,-84.8540982
HARRIS SPRINGS,SC,1892.0,1918.0,34.3317916,-82.026499
HARRISON,ME,1831.0,null,44.1100355,-70.6802839
HARRISON,TN,1841.0,null,35.1241823,-85.1258991
HART LAKE,PA,1883.0,1889.0,41.8522994,-75.7940791
HARTLAND,VT,1803.0,null,43.5406673,-72.3995096
HARTSELLE,AL,1872.0,null,34.443568,-86.939219
HARTSVILLE,TN,1807.0,null,36.3908462,-86.1678673
HARVEY,AR,1893.0,null,34.8508887,-93.7852181
HASKELL FLATTS,NY,1852.0,1903.0,42.1508994,-78.3233496
HASTINGS CENTRE,NY,1851.0,1908.0,43.3170134,-76.1543695
HATCHERS,AL,1874.0,1876.0,33.2356702,-86.0380242
HATCHVILLE,MA,1858.0,1972.0,41.6292748,-70.5633625
HAVERFORD,PA,1830.0,1882.0,39.9745563,-75.3121316
HAW CREEK,MO,1843.0,1846.0,38.4328007,-93.0463108
HAWTHORN,AL,1894.0,1941.0,31.3332246,-88.0883374
HAYLOW,GA,1896.0,1963.0,30.826044,-82.9051393
HAYNES,AL,1898.0,1939.0,32.625687,-86.6730373
HAYNES BLUFF,MS,1871.0,1896.0,32.5162513,-90.7853799
HEAD,LA,1891.0,1892.0,32.342367,-92.2592996
HEAD OF BARREN,TN,1847.0,1901.0,36.4206378,-83.641576
HEATHS CREEK,MO,1857.0,1881.0,38.8651079,-93.1095069
HEGINS,PA,1858.0,null,40.6491065,-76.5004453
HELICON,AL,1854.0,1894.0,31.913485,-86.2119059
HELICON,AL,1835.0,1837.0,34.3581473,-86.2947041
HEMLOCK,TN,1891.0,1905.0,36.5023245,-82.4915365
HENDERSON,LA,1873.0,1930.0,32.5759706,-91.084552
HENRY,LA,1890.0,1954.0,29.8832631,-92.0784579
HENRYSVILLE,PA,1851.0,1875.0,41.0960458,-75.2457084
HERON,AL,1903.0,1909.0,32.1959789,-85.9452331
HEYWARD,SC,1860.0,1860.0,32.848226,-80.8509381
HICKORY,MS,1860.0,null,32.3177009,-89.026857
HICKORY LEVEL,GA,1837.0,1901.0,33.6789973,-84.9996658
HICO,AR,1885.0,1894.0,36.1903586,-94.5410517
HIGGINS BAY,NY,1938.0,1962.0,43.407847,-74.5337607
HIGGINS BEACH,ME,1888.0,1888.0,43.5600843,-70.27977
HIGH POINT,FL,1912.0,1915.0,30.2957538,-85.5827039
HIGHFILL,AR,1907.0,1943.0,36.2614675,-94.3577108
HIGHLAND,NY,1854.0,1854.0,41.538683,-74.8891065
HIGHLAND FALLS,NY,1866.0,null,41.3697316,-73.9661235
HIGHLAND STATION,FL,1878.0,1882.0,30.1124613,-82.045663
HILLIARD,FL,1881.0,null,30.6929068,-81.9198605
HILLSBORO,AR,1846.0,1926.0,33.1356862,-92.4979261
HILLSDALE,SC,1886.0,1899.0,34.9001172,-82.4106769
HILLSIDE,PA,1856.0,1953.0,40.3681252,-79.2605902
